STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_HORIZ,Time horizon,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVN,Slovenia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,1318533,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,11419744,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,11526548.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,11593332.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,11625238,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,11631771.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,11620264.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,11600833.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,11576654.5,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NLD,Netherlands,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,11551768,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,6519894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,6569227,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,6615066,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,6658460,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,6696199,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,6725355,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,6748232,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,6764574,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SWE,Sweden,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,6776553,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,4389988,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,4406351,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,4377381,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,4336940,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,4293701,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,4250410,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,4207669,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,4167262,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,BGR,Bulgaria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,4130166,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,94884044,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,94285817,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,93738258,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,93141363,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,92626972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,92359790,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,92170960,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,92006926,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,RUS,Russia,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,91898500,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,13528576,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,13573894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,13619165,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,13660930,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,13695897,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,13721101,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,13737897,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,13752243,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CHL,Chile,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,13767921,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,3601055.30729238,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,3628994.29599837,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,3656206.28530395,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,3679410.76491403,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,3697162.86112336,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,3717554.92529892,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,3738735.8560762,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,3758288.58229065,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,CRI,Costa Rica,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,3777159.01358441,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,3534911,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,3560145,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,3575639,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,3586161,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,3595542,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,3603419,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,3609240,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,3612139,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,NOR,Norway,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,3612828,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,286347986.130627,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,287559530.179519,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,287430889.750136,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,286803765.808354,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,286006857.638135,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,285020554.841293,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,283877579.776208,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,282623546.495172,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,EU27,European Union (27 countries),POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,281360076.662429,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,6640902,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,6603154,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,6555777,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,6500245,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,6440815,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,6377560,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,6309320,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,6237249,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,GRC,Greece,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,6162440,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,3633463,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,3642941,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,3623601,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,3598966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,3574463,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,3551972,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,3530109,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,3507244,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,SVK,Slovak Republic,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,3486369,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,5962436,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,5975487,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,5978127,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,5961771,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,5939145,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,5917002,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2028,,5894574,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2029,,5872575,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,AUT,Austria,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2030,,5850894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2022,,3437719,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2023,,3465628,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2024,,3474618,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2025,,3476275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2026,,3474965,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_PROJ(1.0),Population projections,I,FIN,Finland,POP,Population,PS,Persons,_T,Total,Y15T64,From 15 to 64 years,P,Projection,2027,,3470260,,A,Normal value,0,Units,0,Zero
